"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1444";"LETROZOLE";"4";"285.31";"0";"2.66";"LETROZOLE";"N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL415";"CLOMIPRAMINE";"4";"314.86";"0";"4.53";"CLOMIPRAMINE";"CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL2392656";"";"0";"214.26";"0";"3.25";"BPE";"CC(c1ccc(O)cc1)c1ccc(O)cc1";"IC50";"'='";"6160.0";"nM";"5.21";"";"";"UO_0000065";"24.32";"0.44";"1.96";"12.88";"False";"CHEMBL4627505";"Displacement of [3H]17-beta estradiol from GST-fused human recombinant ERalpha ligand binding domain expressed in Escherichia coli BL21alpha cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627247";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL4646249";"";"0";"268.23";"0";"3.79";"BPE-F";"Oc1ccc(C(c2ccc(O)cc2)C(F)(F)F)cc1";"IC50";"'='";"181.0";"nM";"6.74";"";"";"UO_0000065";"25.14";"0.48";"2.95";"16.66";"False";"CHEMBL4627505";"Displacement of [3H]17-beta estradiol from GST-fused human recombinant ERalpha ligand binding domain expressed in Escherichia coli BL21alpha cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627247";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL4645466";"";"0";"355.39";"0";"3.05";"22";"CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCC)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4627687";"Displacement of fluorescent estrogen ligand from recombinant human full length untagged ERalpha expressed in baculovirus infected insect cells incubated in dark for 2 hrs by Beacon single-tube fluorescent polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627260";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL4643184";"";"0";"410.47";"0";"2.73";"32";"COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.76";"0.35";"4.97";"8.17";"False";"CHEMBL4627687";"Displacement of fluorescent estrogen ligand from recombinant human full length untagged ERalpha expressed in baculovirus infected insect cells incubated in dark for 2 hrs by Beacon single-tube fluorescent polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627260";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL4647229";"";"0";"452.55";"0";"3.90";"35";"CCCCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.01";"0.32";"3.80";"8.17";"False";"CHEMBL4627687";"Displacement of fluorescent estrogen ligand from recombinant human full length untagged ERalpha expressed in baculovirus infected insect cells incubated in dark for 2 hrs by Beacon single-tube fluorescent polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627260";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL1560";"CAPTOPRIL";"4";"217.29";"0";"0.63";"CAPTOPRIL";"C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL291338";"3,3',4',5-TETRACHLOROSALICYLANILIDE";"4";"351.02";"1";"5.26";"3,3',4',5-TETRACHLOROSALICYLANILIDE";"O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL1319362";"HOMATROPINE HYDROBROMIDE";"4";"356.26";"0";"1.89";"HOMATROPINE HYDROBROMIDE";"Br.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL3581693";"BRILANESTRANT";"2";"446.91";"1";"6.82";"11l, GDC-0810, ARN-810";"CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl";"IC50";"'='";"6.1";"nM";"8.21";"";"";"UO_0000065";"18.38";"0.35";"1.39";"12.45";"False";"CHEMBL3582785";"Displacement of [3H]-E2 from estrogen receptor-alpha (unknown origin) by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580562";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3099432";"";"0";"284.40";"0";"3.78";"2";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC=C2CO";"IC50";"'='";"145.0";"nM";"6.84";"";"";"UO_0000065";"24.05";"0.44";"3.06";"16.90";"False";"CHEMBL3102031";"Agonist activity at ERalpha (unknown origin) after 22 hrs by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098089";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL4515823";"";"0";"451.54";"1";"5.43";"4c";"CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4360014";"Antagonist activity at human full-length ERalpha expressed in non-human mammalian expression system assessed as inhibition of 17beta-estradiol-induced response measured after 22 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359812";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4447475";"";"0";"428.50";"1";"5.10";"5b";"CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4360014";"Antagonist activity at human full-length ERalpha expressed in non-human mammalian expression system assessed as inhibition of 17beta-estradiol-induced response measured after 22 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359812";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4438260";"";"0";"463.52";"1";"5.88";"20ca";"CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"21.57";"0.40";"4.12";"23.85";"False";"CHEMBL4333839";"Induction of ERalpha degradation in human MCF7 cells assessed as decrease in ERalpha protein level after 4 hrs by InCell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330143";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4460877";"";"0";"489.59";"1";"6.22";"17kb";"CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"16.26";"0.30";"1.74";"12.80";"False";"CHEMBL4333839";"Induction of ERalpha degradation in human MCF7 cells assessed as decrease in ERalpha protein level after 4 hrs by InCell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330143";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4524752";"";"0";"461.53";"1";"5.44";"17h";"CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"20.63";"0.38";"4.08";"15.32";"False";"CHEMBL4333839";"Induction of ERalpha degradation in human MCF7 cells assessed as decrease in ERalpha protein level after 4 hrs by InCell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330143";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4440649";"";"0";"537.63";"2";"7.06";"30m";"Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"14.73";"0.28";"0.86";"13.43";"False";"CHEMBL4356686";"Antagonist activity at ERalpha in human MCF7:WS8 cells incubated for 18 hrs by dual luciferase reporter gene assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4537514";"";"0";"437.52";"1";"5.04";"4a";"CS(=O)(=O)c1ccc(C(CCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4360014";"Antagonist activity at human full-length ERalpha expressed in non-human mammalian expression system assessed as inhibition of 17beta-estradiol-induced response measured after 22 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359812";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL786";"TAMOXIFEN CITRATE";"4";"563.65";"1";"6.00";"TAM citrate";"CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"15.53";"0.28";"-0.23";"46.27";"False";"CHEMBL4360014";"Antagonist activity at human full-length ERalpha expressed in non-human mammalian expression system assessed as inhibition of 17beta-estradiol-induced response measured after 22 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359812";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4532671";"";"0";"491.58";"1";"6.22";"30d";"Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1";"IC50";"'='";"0.955";"nM";"9.02";"";"";"UO_0000065";"18.35";"0.35";"2.80";"15.29";"False";"CHEMBL4356683";"Inhibition of ERalpha in human MCF7:WS8 cells assessed as increase in degradation of ERalpha incubated for 24 hrs by In-Cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL418971";"BISPHENOL A";"0";"228.29";"0";"3.42";"BPA";"CC(C)(c1ccc(O)cc1)c1ccc(O)cc1";"IC50";"'='";"904.0";"nM";"6.04";"";"";"UO_0000065";"26.47";"0.49";"2.62";"14.94";"False";"CHEMBL4627505";"Displacement of [3H]17-beta estradiol from GST-fused human recombinant ERalpha ligand binding domain expressed in Escherichia coli BL21alpha cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627247";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";""
"CHEMBL4543096";"";"0";"523.60";"2";"6.67";"30f";"Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1";"IC50";"'='";"1.413";"nM";"8.85";"";"";"UO_0000065";"16.90";"0.33";"2.18";"15.00";"False";"CHEMBL4356683";"Inhibition of ERalpha in human MCF7:WS8 cells assessed as increase in degradation of ERalpha incubated for 24 hrs by In-Cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4582563";"";"0";"487.52";"1";"5.71";"4d";"CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4360014";"Antagonist activity at human full-length ERalpha expressed in non-human mammalian expression system assessed as inhibition of 17beta-estradiol-induced response measured after 22 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359812";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4083658";"";"0";"386.49";"1";"5.75";"5";"O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"20.10";"0.37";"2.02";"13.51";"False";"CHEMBL4013740";"Downregulation of human ERalpha in human MCF-7 cells after 24 hrs by in-cell Western immunoassay method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011648";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL44426";"PIPENDOXIFENE";"2";"456.59";"1";"5.94";"6";"Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3582785";"Displacement of [3H]-E2 from estrogen receptor-alpha (unknown origin) by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580562";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL4448178";"";"0";"491.58";"1";"6.36";"37b";"Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1";"IC50";"'='";"2.57";"nM";"8.59";"";"";"UO_0000065";"17.47";"0.34";"2.23";"14.56";"False";"CHEMBL4356683";"Inhibition of ERalpha in human MCF7:WS8 cells assessed as increase in degradation of ERalpha incubated for 24 hrs by In-Cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4436415";"";"0";"503.60";"2";"6.61";"37f";"Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(C3CC3)C2)cc1";"IC50";"'='";"5.888";"nM";"8.23";"";"";"UO_0000065";"16.34";"0.31";"1.62";"13.95";"False";"CHEMBL4356683";"Inhibition of ERalpha in human MCF7:WS8 cells assessed as increase in degradation of ERalpha incubated for 24 hrs by In-Cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4483006";"";"0";"505.61";"2";"6.53";"30k";"Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CC(CF)C3)cc2)c(C)c1";"IC50";"'='";"7.4";"nM";"8.13";"";"";"UO_0000065";"16.08";"0.31";"1.60";"13.78";"False";"CHEMBL4356686";"Antagonist activity at ERalpha in human MCF7:WS8 cells incubated for 18 hrs by dual luciferase reporter gene assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4586663";"";"0";"477.56";"1";"6.05";"37a";"O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"19.48";"0.37";"3.25";"15.76";"False";"CHEMBL4356686";"Antagonist activity at ERalpha in human MCF7:WS8 cells incubated for 18 hrs by dual luciferase reporter gene assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL3578276";"";"0";"522.56";"1";"4.25";"2f";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"9.13";"0.18";"0.52";"3.93";"False";"CHEMBL3579293";"Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576820";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"CHEMBL3307512";""
"CHEMBL1358";"FULVESTRANT";"4";"606.78";"2";"8.68";"2; ICI182780";"C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"14.50";"0.29";"0.12";"15.30";"False";"CHEMBL4356683";"Inhibition of ERalpha in human MCF7:WS8 cells assessed as increase in degradation of ERalpha incubated for 24 hrs by In-Cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354825";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4514203";"BAY-390";"0";"277.26";"0";"3.47";"BAY-390";"O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1";"IC50";"";"2.5";"µM";"";"Non standard unit for type";"";"";"";"";"";"";"False";"CHEMBL4508854";"Estrogen ERalpha Eurofins-Panlabs radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Assay protocol publication: PMID: 8512933 | Detection method: Radioligand Binding | Incubation temperature: 25 °C | Incubation time: 2 h | Ligand: [3H] Estradiol | Ligand Bmax None 1400.0 pM/ mg protein | Ligand concentration None 0.5 nM | Ligand Kd None 0.2 nM | Ligand specific binding None 85.0 % | Non-specific ligand with concentration: 1 µM Diethylstilbestrol | Reference compound: Diethylstilbestrol | reference compound IC50 None 0.77 nM | reference compound Ki None 0.22 nM | Source of protein: Human recombinant insect Sf9 cells";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507328";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";""
"CHEMBL3427401";"";"0";"432.40";"1";"5.50";"32";"Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.76";"0.33";"2.18";"7.92";"False";"CHEMBL3429911";"Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308403";""
"CHEMBL3427414";"";"0";"416.40";"1";"5.80";"58";"Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O";"IC50";"'>'";"3100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3429913";"Agonist activity at ER alpha in human MCF7 cells assessed as PR gene expression after 24 hrs by laser scanning imaging cytometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308403";""
"CHEMBL3827200";"";"0";"484.51";"0";"3.32";"21e";"O=C1c2cc(O)ccc2-c2c1c1ccc(O)cc1c(=O)n2-c1ccc(OCCN2CCOCC2)cc1";"IC50";"'='";"19800.0";"nM";"4.70";"";"";"UO_0000065";"9.71";"0.18";"1.38";"4.65";"False";"CHEMBL3829134";"Displacement of fluorescein-labeled estrogen ligand from recombinant ER-alpha (unknown origin) incubated for 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826943";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL3827784";"";"0";"482.54";"0";"4.48";"21d";"O=C1c2cc(O)ccc2-c2c1c1ccc(O)cc1c(=O)n2-c1ccc(OCCN2CCCCC2)cc1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"11.33";"0.21";"0.99";"5.94";"False";"CHEMBL3829134";"Displacement of fluorescein-labeled estrogen ligand from recombinant ER-alpha (unknown origin) incubated for 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826943";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
