Name	MACCSFP1	MACCSFP2	MACCSFP3	MACCSFP4	MACCSFP5	MACCSFP6	MACCSFP7	MACCSFP8	MACCSFP9	MACCSFP10	MACCSFP11	MACCSFP12	MACCSFP13	MACCSFP14	MACCSFP15	MACCSFP16	MACCSFP17	MACCSFP18	MACCSFP19	MACCSFP20	MACCSFP21	MACCSFP22	MACCSFP23	MACCSFP24	MACCSFP25	MACCSFP26	MACCSFP27	MACCSFP28	MACCSFP29	MACCSFP30	MACCSFP31	MACCSFP32	MACCSFP33	MACCSFP34	MACCSFP35	MACCSFP36	MACCSFP37	MACCSFP38	MACCSFP39	MACCSFP40	MACCSFP41	MACCSFP42	MACCSFP43	MACCSFP44	MACCSFP45	MACCSFP46	MACCSFP47	MACCSFP48	MACCSFP49	MACCSFP50	MACCSFP51	MACCSFP52	MACCSFP53	MACCSFP54	MACCSFP55	MACCSFP56	MACCSFP57	MACCSFP58	MACCSFP59	MACCSFP60	MACCSFP61	MACCSFP62	MACCSFP63	MACCSFP64	MACCSFP65	MACCSFP66	MACCSFP67	MACCSFP68	MACCSFP69	MACCSFP70	MACCSFP71	MACCSFP72	MACCSFP73	MACCSFP74	MACCSFP75	MACCSFP76	MACCSFP77	MACCSFP78	MACCSFP79	MACCSFP80	MACCSFP81	MACCSFP82	MACCSFP83	MACCSFP84	MACCSFP85	MACCSFP86	MACCSFP87	MACCSFP88	MACCSFP89	MACCSFP90	MACCSFP91	MACCSFP92	MACCSFP93	MACCSFP94	MACCSFP95	MACCSFP96	MACCSFP97	MACCSFP98	MACCSFP99	MACCSFP100	MACCSFP101	MACCSFP102	MACCSFP103	MACCSFP104	MACCSFP105	MACCSFP106	MACCSFP107	MACCSFP108	MACCSFP109	MACCSFP110	MACCSFP111	MACCSFP112	MACCSFP113	MACCSFP114	MACCSFP115	MACCSFP116	MACCSFP117	MACCSFP118	MACCSFP119	MACCSFP120	MACCSFP121	MACCSFP122	MACCSFP123	MACCSFP124	MACCSFP125	MACCSFP126	MACCSFP127	MACCSFP128	MACCSFP129	MACCSFP130	MACCSFP131	MACCSFP132	MACCSFP133	MACCSFP134	MACCSFP135	MACCSFP136	MACCSFP137	MACCSFP138	MACCSFP139	MACCSFP140	MACCSFP141	MACCSFP142	MACCSFP143	MACCSFP144	MACCSFP145	MACCSFP146	MACCSFP147	MACCSFP148	MACCSFP149	MACCSFP150	MACCSFP151	MACCSFP152	MACCSFP153	MACCSFP154	MACCSFP155	MACCSFP156	MACCSFP157	MACCSFP158	MACCSFP159	MACCSFP160	MACCSFP161	MACCSFP162	MACCSFP163	MACCSFP164	MACCSFP165	MACCSFP166	label	pIC50
CHEMBL4207636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	8.721246399047171
CHEMBL204222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	4.7812020018882615
CHEMBL205934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	5.0
CHEMBL4745755	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	6.105130343254747
CHEMBL202691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	6.485452247339714
CHEMBL4067493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	6.484126156288321
CHEMBL4064785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	6.026410376572742
CHEMBL4094916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	6.665546248849069
CHEMBL123025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	6.420216403383192
CHEMBL4645364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	8.397940008672037
CHEMBL3823498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	9.67778070526608
CHEMBL4640902	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	9.744727494896694
CHEMBL92748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	9.30102999566398
CHEMBL3823426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	7.958607314841775
CHEMBL83060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	6.360513510731415
CHEMBL3586192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	6.2660007134616125
CHEMBL352024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	4.886056647693163
CHEMBL190025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	8.05551732784983
CHEMBL190467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	6.236572006437062
CHEMBL83623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	6.537602002101044
CHEMBL192586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	8.045757490560675
CHEMBL371126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	6.391473966422808
CHEMBL203565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	7.130768280269022
CHEMBL372997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	7.221848749616356
CHEMBL206349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	4.954246852405858
CHEMBL198679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	6.197910742118268
CHEMBL206426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	4.174833627743451
CHEMBL205577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	4.4782344741229165
CHEMBL382698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	4.356863288956562
CHEMBL1299357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	4.631458564809615
CHEMBL1383151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	4.659863768256424
CHEMBL85826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	4.764881043382683
CHEMBL1303886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4.317014686421172
CHEMBL1519669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	4.60584086598378
CHEMBL1449110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4.719461692186627
CHEMBL1385373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	4.90268055349511
